,price,bedrooms,bathrooms,view,sqft_living,sqft_land_area,floors,condition,grade,sqft_above,sqft_basement,year_built,sqft_avg_neighbor_living,sqft_avg_neighbor_land_area,latitude,longitude,clusters
10347,745000.0,3,1.0,0,1390,9112,1.0,4,7,1390,0,1951,2290,9112,47.6071,-122.197,0
10348,1197000.0,4,2.5,0,3940,4407,2.0,4,8,2620,1320,1921,1790,4407,47.6374,-122.299,2
10349,385000.0,2,2.5,0,1760,3710,1.0,3,8,1130,630,1988,1760,4200,47.7335,-122.16,0
10350,565000.0,3,2.25,0,2560,8040,1.0,3,8,1510,1050,1958,1980,8040,47.7124,-122.303,2
10351,465000.0,4,2.5,0,2300,7314,1.0,4,8,1420,880,1979,2010,7314,47.7671,-122.33,2
10352,401000.0,3,3.25,0,1770,1977,3.0,3,8,1770,0,2001,1860,2210,47.7186,-122.314,1
10353,385000.0,3,1.75,0,2310,11200,1.0,4,8,1630,680,1978,2350,13300,47.3637,-122.21,2
10354,395000.0,3,2.5,0,2310,4930,2.0,4,8,2310,0,1989,2230,5324,47.4512,-122.208,1
10355,245000.0,5,1.5,0,2000,8100,1.5,3,6,2000,0,1946,960,9239,47.4945,-122.304,0
10356,500000.0,3,2.0,0,1540,3600,1.0,3,7,890,650,1994,1540,3600,47.6103,-122.296,0
10357,334000.0,5,1.75,0,2590,6720,1.0,4,7,1750,840,1979,1820,7521,47.435,-122.192,2
10358,550000.0,3,1.0,0,980,10960,1.0,4,7,980,0,1953,2100,10960,47.5908,-122.173,0
10359,216000.0,3,1.0,0,1730,7950,1.0,4,7,1180,550,1961,1830,8890,47.3644,-122.312,0
10360,340500.0,3,2.5,0,3070,5871,3.0,4,8,2510,560,1928,2220,4000,47.5007,-122.223,1
10361,375000.0,4,2.25,0,2100,12738,2.0,4,8,2100,0,1975,2000,12090,47.4698,-122.118,1
10362,600000.0,3,2.75,3,2080,16740,1.0,3,8,1580,500,1966,2175,7568,47.3632,-122.324,2
10363,375000.0,4,1.75,0,1890,8000,1.0,4,7,1250,640,1960,1870,8270,47.7576,-122.333,2
10364,536500.0,4,1.75,0,2000,4000,1.5,5,7,1450,550,1926,1430,4000,47.5659,-122.375,2
10365,599900.0,3,3.0,0,3030,35123,2.0,4,8,1760,1270,1984,2810,36205,47.4694,-122.006,1
10366,750000.0,2,1.5,0,1110,3600,1.0,5,7,1110,0,1904,1670,5400,47.6382,-122.359,0
10367,355000.0,3,1.0,0,1650,10075,1.0,3,7,1170,480,1955,1690,8125,47.7695,-122.359,0
10368,590000.0,3,2.0,0,1410,6413,1.0,4,7,910,500,1947,1330,6050,47.6826,-122.298,0
10369,680000.0,2,1.0,0,2140,6000,1.0,4,7,1070,1070,1946,1560,6000,47.651,-122.399,0
10370,429000.0,3,2.5,0,1860,11122,2.0,3,8,1860,0,1994,2420,8542,47.5062,-122.151,1
10371,581000.0,2,1.0,0,1170,4080,1.0,4,7,1170,0,1909,1560,4586,47.6784,-122.386,0
10372,463800.0,3,1.5,0,980,7770,1.0,4,7,980,0,1968,1470,7350,47.6923,-122.201,0
10373,2983000.0,5,5.5,3,7400,18898,2.0,3,13,6290,1110,2001,6110,26442,47.5431,-122.112,3
10374,443000.0,5,1.75,0,1650,3000,1.5,3,8,1650,0,1902,1740,4000,47.5955,-122.306,2
10375,276200.0,3,2.5,0,1480,7210,1.0,3,7,1180,300,1986,1690,7396,47.3124,-122.351,0
10376,630000.0,5,3.5,0,4060,8309,2.0,3,9,2960,1100,2001,1730,11711,47.757,-122.228,3
10377,570000.0,3,1.75,0,1370,3300,2.0,5,7,1370,0,1927,1560,3927,47.6714,-122.32,0
10378,979700.0,4,2.25,2,2480,6000,2.0,3,10,2380,100,1929,3030,5600,47.6392,-122.406,3
10379,730000.0,4,2.5,0,2030,4080,1.5,4,8,1730,300,1921,1980,4080,47.6753,-122.311,2
10380,268450.0,5,2.25,0,2200,9600,1.0,4,7,1100,1100,1963,1780,9680,47.3263,-122.364,2
10381,490000.0,3,1.75,0,1770,7508,1.0,3,7,1270,500,1962,1690,8880,47.7354,-122.343,0
10382,808000.0,3,2.5,3,2550,6240,1.0,5,8,1750,800,1957,2180,5200,47.6992,-122.387,2
10383,350000.0,3,1.0,0,1250,9786,1.0,4,7,1250,0,1969,1660,9621,47.7622,-122.163,0
10384,695000.0,4,1.75,2,2390,5880,1.0,3,8,1390,1000,1957,2210,6260,47.6956,-122.399,2
10385,1228000.0,4,2.5,4,5730,44947,2.0,3,11,4280,1450,1991,3310,17628,47.6052,-122.064,3
10386,309950.0,1,1.0,0,1120,11800,1.5,3,7,1120,0,1950,2330,9290,47.5123,-122.331,0
10387,134000.0,3,1.0,0,1270,8508,1.0,4,6,650,620,1942,1200,9415,47.4961,-122.322,0
10388,645500.0,4,2.5,0,2390,9638,2.0,3,10,2390,0,1988,2630,9258,47.5598,-122.018,1
10389,750000.0,3,2.0,0,1760,5488,1.5,3,7,1540,220,1927,1760,5943,47.6479,-122.367,0
10390,1399000.0,3,2.5,0,2560,3600,2.0,3,9,2110,450,1967,2690,4800,47.632,-122.279,3
10391,344900.0,4,1.75,0,1820,7700,1.0,4,7,1100,720,1955,1700,8500,47.7545,-122.357,2
10392,601450.0,2,3.25,0,1840,1500,3.0,3,8,1840,0,2001,1910,2500,47.6595,-122.354,1
10393,575000.0,4,2.0,0,1810,4400,2.0,3,8,1700,110,1909,1470,4400,47.6132,-122.292,0
10394,405000.0,3,1.75,1,2470,9620,1.0,4,7,1570,900,1962,2600,9620,47.3996,-122.32,2
10395,518000.0,4,2.75,0,2520,14021,2.0,3,9,2520,0,1999,2330,14007,47.7344,-121.957,1
10396,265000.0,2,1.0,0,1600,7936,1.0,3,7,1600,0,1947,1580,7440,47.7411,-122.322,0
10397,180000.0,3,1.0,0,1280,4875,1.0,5,6,1280,0,1969,1060,4875,47.3686,-122.081,0
10398,285000.0,3,2.5,0,1590,9736,2.0,3,7,1590,0,1985,1580,7500,47.33,-122.278,1
10399,433000.0,3,2.75,0,2000,7200,1.0,3,7,1000,1000,1954,1440,7200,47.4531,-122.352,2
10400,399000.0,3,1.75,0,1780,11440,1.0,3,8,1350,430,1977,2180,11440,47.474,-122.139,0
10401,565000.0,3,2.5,0,1700,7210,2.0,5,7,1700,0,1966,1700,7566,47.6688,-122.161,2
10402,406500.0,3,1.5,0,1970,10080,1.0,3,7,1970,0,1966,2240,10080,47.4703,-122.276,0
10403,420000.0,4,1.75,0,1940,11500,1.0,4,7,1090,850,1955,1700,8360,47.5774,-122.147,2
10404,965000.0,4,3.5,0,3290,5559,1.5,3,8,2290,1000,1906,1790,6000,47.6788,-122.346,2
10405,1375000.0,4,3.5,0,3500,9523,2.0,3,10,2460,1040,1996,3160,5997,47.6848,-122.208,3
10406,353950.0,5,2.25,0,3260,7969,2.0,4,8,3260,0,1982,2070,7962,47.314,-122.344,1
10407,847700.0,5,3.25,0,4230,10260,2.0,3,10,3860,370,1996,2980,10997,47.5503,-122.081,3
10408,185000.0,5,1.0,0,1590,6700,1.5,3,6,1090,500,1942,1370,8040,47.5075,-122.35,0
10409,269000.0,2,1.5,0,1010,6000,1.0,4,7,1010,0,1923,1290,6000,47.498,-122.222,0
10410,422800.0,3,1.75,0,1820,8400,1.0,3,7,1340,480,1976,1900,8112,47.734,-122.17,0
10411,379950.0,2,1.0,0,870,7500,1.0,3,7,870,0,1947,1240,5709,47.5465,-122.384,0
10412,525000.0,3,2.0,0,1620,7800,1.0,3,7,1200,420,1969,1540,7565,47.7288,-122.171,0
10413,810000.0,4,3.5,2,3980,209523,2.0,3,9,3980,0,2006,2220,65775,47.5574,-121.89,3
10414,209950.0,4,1.0,0,1630,8400,1.0,3,6,1630,0,1962,1190,8989,47.3052,-122.362,0
10415,439950.0,3,2.0,0,1230,1613,2.0,3,8,1010,220,2003,1610,1873,47.6661,-122.37,1
10416,554820.0,4,2.0,2,3510,12905,1.0,3,8,2210,1300,1965,2530,16143,47.4466,-122.36,2
10417,359000.0,4,2.5,0,2160,4500,2.0,3,7,2160,0,2002,2160,4496,47.4819,-122.182,1
10418,242500.0,3,1.0,0,1020,5870,1.0,3,6,1020,0,1941,1160,6901,47.741,-122.314,0
10419,330000.0,3,1.75,0,1590,9417,1.0,4,7,1590,0,1954,1600,9272,47.7617,-122.36,0
10420,740000.0,3,2.25,3,3440,44374,2.0,4,10,2190,1250,1979,3470,40185,47.547,-122.111,3
10421,630000.0,5,1.0,0,3020,4800,2.0,3,7,3020,0,1901,1350,1307,47.6025,-122.313,2
10422,750000.0,3,1.75,3,2280,7800,1.0,4,8,1360,920,1941,2280,5200,47.6985,-122.387,2
10423,695000.0,4,2.5,0,2790,6540,2.0,3,9,2790,0,1999,2790,6270,47.6087,-122.016,1
10424,109000.0,2,0.5,0,580,6900,1.0,3,5,580,0,1941,1570,5040,47.5135,-122.262,0
10425,389000.0,3,1.5,0,2030,10075,1.0,5,7,1080,950,1961,2210,10075,47.4713,-122.197,2
10426,447000.0,2,1.0,0,850,2700,1.0,5,6,850,0,1924,1630,3000,47.6684,-122.316,0
10427,1200000.0,3,2.0,0,2480,13310,1.0,2,7,2480,0,1955,2400,11340,47.6759,-122.114,1
10428,315000.0,3,1.75,0,1010,12000,1.0,4,7,1010,0,1977,1080,10619,47.77,-122.207,0
10429,640000.0,3,2.5,0,2420,8244,2.0,3,10,2420,0,1988,2500,9320,47.5595,-122.019,1
10430,570000.0,3,2.25,0,2180,9246,2.0,3,9,2180,0,1984,2300,9298,47.6215,-122.031,1
10431,495000.0,3,2.75,0,1830,208216,2.0,3,8,1830,0,1997,1530,16988,47.4377,-122.464,1
10432,449500.0,5,2.75,0,2040,7488,1.0,4,7,1200,840,1969,1530,7488,47.7289,-122.172,2
10433,1084500.0,4,2.75,0,2640,5000,2.0,3,9,1840,800,1943,2010,5000,47.6619,-122.275,2
10434,294950.0,2,1.0,0,1060,7868,1.0,3,7,1060,0,1952,1530,10728,47.7414,-122.295,0
10435,170500.0,3,1.0,0,1640,13939,1.0,3,7,1040,600,1960,2080,13000,47.3947,-122.313,0
10436,312000.0,4,1.0,0,1190,7620,1.5,3,6,1190,0,1926,1060,7320,47.5281,-122.348,0
10437,350000.0,3,2.5,0,2180,15484,1.0,3,8,2180,0,1992,2090,10775,47.2688,-122.309,1
10438,690000.0,4,2.5,0,2120,8448,2.0,4,9,2120,0,1989,2140,8122,47.5654,-122.01,1
10439,375000.0,4,2.5,0,2210,9427,2.0,3,7,2210,0,1999,1770,8770,47.4323,-122.327,1
10440,575000.0,4,2.5,0,2510,47044,2.0,3,9,2510,0,1987,2600,42612,47.7699,-122.085,1
10441,646000.0,4,2.25,0,2500,8500,1.0,4,8,1600,900,1978,2290,8927,47.5615,-122.131,2
10442,239950.0,3,2.5,0,1560,4800,2.0,4,7,1560,0,1974,1510,12240,47.2653,-122.285,1
10443,400000.0,5,2.5,0,2510,7525,1.5,4,7,1710,800,1929,1270,6741,47.5422,-122.359,2
10444,455000.0,4,1.75,0,3060,94089,1.0,3,8,3060,0,1958,2180,43995,47.744,-122.087,1
10445,240000.0,3,2.0,0,1310,8069,1.0,3,7,1310,0,1990,1310,8392,47.3694,-122.083,0
10446,3400000.0,4,4.0,0,4260,11765,2.0,3,11,3280,980,1939,4260,10408,47.638,-122.288,3
10447,695000.0,3,2.0,0,2500,4080,1.5,5,7,1680,820,1922,1550,3060,47.6813,-122.346,2
10448,304950.0,2,1.0,0,670,6720,1.0,5,6,670,0,1942,710,6720,47.5151,-122.372,0
10449,650000.0,3,1.75,2,1840,2310,1.0,4,8,1140,700,1914,1670,4000,47.6462,-122.351,2
10450,402500.0,3,1.75,0,1480,2211,2.0,3,7,1480,0,1995,1480,2197,47.6966,-122.35,1
10451,482000.0,3,2.5,0,2420,7307,2.0,3,7,2420,0,1998,2420,5577,47.5361,-121.871,1
10452,655000.0,3,2.0,0,1820,4480,1.0,5,7,1120,700,1923,1920,4480,47.6717,-122.295,2
10453,577000.0,5,2.75,0,1940,5000,2.0,5,7,1940,0,1951,1940,4230,47.6704,-122.362,2
10454,350000.0,3,2.5,0,1630,5996,2.0,3,7,1630,0,1986,1660,4504,47.4738,-122.19,1
10455,415000.0,4,2.25,2,2520,8000,1.0,3,8,1680,840,1970,2300,8000,47.3202,-122.383,2
10456,396400.0,4,2.5,0,2120,215186,2.0,2,7,2120,0,1983,2000,215186,47.701,-121.857,1
10457,654300.0,3,2.5,0,2490,8582,2.0,3,9,2490,0,2000,2870,7598,47.625,-122.042,1
10458,774950.0,4,2.5,0,3410,179419,2.0,3,10,3410,0,2004,3350,175421,47.3602,-121.986,3
10459,855000.0,4,2.0,2,2380,10800,2.0,3,8,2380,0,1925,2112,6600,47.5682,-122.275,1
10460,1145000.0,3,2.5,0,2490,4000,2.0,5,8,1670,820,1918,2310,4000,47.6403,-122.35,2
10461,330000.0,2,2.5,0,1240,1546,2.0,3,7,1240,0,2007,1520,2468,47.5634,-122.298,1
10462,290000.0,4,2.25,0,1900,10950,1.0,4,7,1400,500,1959,1700,11850,47.3582,-122.284,2
10463,519500.0,3,3.0,0,2390,19454,1.5,3,8,2390,0,2008,1540,26979,47.4545,-122.336,1
10464,450000.0,3,1.75,0,1810,12600,1.0,3,7,1400,410,1977,1934,12600,47.7143,-122.233,0
10465,3120000.0,3,3.5,4,4490,56609,2.0,3,12,4490,0,1993,2710,51330,47.6997,-122.24,3
10466,265000.0,3,1.0,0,1620,9450,1.5,3,7,1620,0,1928,2070,11970,47.5136,-122.313,0
10467,359000.0,4,2.5,0,2640,7883,2.0,3,8,2640,0,1990,2150,7683,47.3124,-122.188,1
10468,2000000.0,4,3.75,3,2870,4500,2.0,3,10,2510,360,2012,2870,6354,47.6291,-122.363,3
10469,1050000.0,4,2.5,2,3250,48037,1.0,3,8,2030,1220,1985,2970,48037,47.6326,-122.07,3
10470,402500.0,2,1.0,0,800,2280,1.0,5,6,800,0,1946,1310,4200,47.6588,-122.362,0
10471,450000.0,3,1.75,0,1360,5445,1.0,4,7,1360,0,1957,1570,7840,47.6071,-122.123,0
10472,262500.0,5,2.25,0,1950,8086,1.0,3,7,1130,820,1980,1670,8550,47.3179,-122.331,2
10473,285000.0,4,2.25,0,1970,7200,2.0,3,8,1970,0,1979,1790,7500,47.3132,-122.182,1
10474,290000.0,3,2.5,0,2020,4861,2.0,3,7,2020,0,2005,2170,4600,47.4659,-122.144,1
10475,752500.0,2,2.5,0,2280,6230,1.0,3,8,2280,0,2005,1640,5931,47.7065,-122.013,1
10476,820000.0,4,2.75,0,3540,13515,2.0,3,10,3540,0,1998,3540,11538,47.5945,-121.982,3
10477,292000.0,3,2.5,0,1560,2740,2.0,3,8,1560,0,1999,1310,2698,47.4909,-122.154,1
10478,213000.0,2,1.0,2,750,6089,1.0,3,6,750,0,1937,1430,6451,47.475,-122.199,0
10479,400000.0,4,3.0,0,2240,7035,2.0,3,7,2240,0,1942,1060,6300,47.5124,-122.374,1
10480,202000.0,1,0.75,0,590,5650,1.0,3,6,590,0,1944,980,5650,47.5181,-122.267,0
10481,484000.0,1,0.0,0,690,23244,1.0,4,7,690,0,1948,1690,19290,47.6429,-121.955,0
10482,617450.0,3,2.0,0,1580,14398,1.0,3,7,1080,500,1981,1650,14407,47.6328,-122.174,0
10483,250000.0,3,1.0,0,1040,8000,1.0,4,7,1040,0,1956,1170,9450,47.4711,-122.35,0
10484,405000.0,5,1.75,0,1880,10000,1.0,3,7,960,920,1963,1580,10000,47.7182,-122.201,2
10485,325000.0,2,1.0,0,1070,8750,1.0,3,7,1070,0,1951,1300,9670,47.4734,-122.198,0
10486,301350.0,3,3.0,0,1860,7440,1.0,5,7,1040,820,1954,1490,8160,47.5035,-122.255,2
10487,425000.0,2,1.75,0,1550,7800,1.0,3,7,1050,500,1940,1370,5000,47.5436,-122.39,0
10488,460000.0,3,1.0,0,1860,6360,1.0,3,8,1470,390,1954,1770,6175,47.5327,-122.392,0
10489,938000.0,3,2.5,2,3090,10940,2.0,3,10,3090,0,1992,3410,12157,47.5492,-122.119,3
10490,348000.0,3,1.75,0,1720,8867,1.0,3,8,1320,400,1985,2200,9170,47.44,-122.136,0
10491,435000.0,2,1.0,0,1260,4080,1.5,5,7,1260,0,1926,1720,4080,47.687,-122.32,0
10492,227950.0,3,1.5,0,1120,11430,1.0,4,7,1120,0,1963,1790,8760,47.4105,-122.194,0
10493,425000.0,2,1.0,0,1250,5880,1.0,3,6,900,350,1948,1520,5020,47.6908,-122.391,0
10494,550000.0,3,2.0,0,1810,4064,1.5,3,7,1810,0,1925,1518,2945,47.6859,-122.339,0
10495,347500.0,3,2.5,0,1890,7053,2.0,4,8,1890,0,1992,2000,7226,47.3967,-122.183,1
10496,397000.0,4,1.75,0,2020,6000,1.0,3,7,1620,400,1959,1870,4000,47.577,-122.302,2
10497,410000.0,4,1.75,0,1790,11875,1.0,4,7,1490,300,1969,1870,11760,47.522,-122.047,2
10498,780000.0,3,3.5,0,3190,6776,2.0,3,10,3190,0,1998,3230,7189,47.6348,-122.064,3
10499,1350000.0,4,3.25,0,3030,5164,1.5,5,9,2700,330,1925,1890,4415,47.6394,-122.299,2
10500,476000.0,3,2.25,0,1630,3070,2.0,3,7,1630,0,2004,1690,3200,47.6785,-122.03,1
10501,390000.0,3,1.75,0,1180,16552,1.0,4,7,1180,0,1967,2780,45302,47.7426,-122.116,0
10502,226500.0,3,2.0,0,1560,7000,1.0,4,7,1560,0,1968,1560,7200,47.3355,-122.284,0
10503,495000.0,3,2.0,0,1340,2550,2.0,3,7,1340,0,1984,1370,5100,47.6793,-122.38,0
10504,1500000.0,5,3.25,2,2590,11500,1.0,4,9,2590,0,1968,2780,11989,47.545,-122.229,3
10505,385000.0,3,1.0,0,1020,5950,1.0,3,6,880,140,1950,1800,5950,47.5436,-122.357,0
10506,535950.0,3,2.5,0,2370,5344,2.0,3,9,2370,0,2003,2990,5418,47.54,-121.863,1
10507,910000.0,4,2.5,0,3170,32430,2.5,3,10,3170,0,1989,3360,35610,47.6903,-122.056,3
10508,465000.0,2,1.0,0,1120,4000,1.0,3,7,1120,0,1926,1620,4000,47.6567,-122.327,0
10509,495000.0,3,1.75,0,1440,11787,1.0,3,8,1440,0,1983,2190,11787,47.6276,-122.033,0
10510,250000.0,4,2.0,0,2170,5404,1.5,5,6,1470,700,1920,1030,5477,47.3046,-122.22,2
10511,1225000.0,4,2.25,0,3490,6906,2.0,4,10,2280,1210,1928,2540,6223,47.6424,-122.407,2
10512,400000.0,4,2.25,0,1970,8941,2.0,3,7,1970,0,1973,1880,7793,47.7223,-122.172,1
10513,715000.0,4,2.5,0,2780,13521,2.0,3,10,2780,0,1987,2980,11454,47.6374,-122.042,3
10514,342000.0,3,2.0,0,2250,7757,1.0,3,8,2250,0,1992,1970,6866,47.2684,-122.308,1
10515,420000.0,4,1.75,0,1340,8400,1.0,5,7,1340,0,1967,1980,8400,47.5382,-122.173,0
10516,148226.0,3,1.0,0,1400,7360,1.0,4,7,1400,0,1968,1600,8030,47.3123,-122.186,0
10517,313000.0,3,1.0,0,1510,10369,1.0,4,7,1010,500,1968,1510,16057,47.4808,-122.099,0
10518,150000.0,3,1.0,0,1320,8220,1.0,3,7,1320,0,1959,1320,7920,47.3697,-122.309,0
10519,150000.0,2,1.0,0,820,10270,1.0,3,7,820,0,1954,1670,10086,47.5119,-122.329,0
10520,230000.0,2,1.0,0,1080,9435,1.0,3,6,1080,0,1958,1200,9210,47.459,-122.181,0
10521,389100.0,2,1.0,0,840,5400,1.0,4,7,840,0,1948,1340,5400,47.5489,-122.271,0
10522,645000.0,4,2.25,0,2070,8720,1.0,5,8,1360,710,1974,2180,8510,47.6678,-122.182,2
10523,310000.0,3,1.0,0,1520,6500,1.0,3,7,990,530,1958,1500,7500,47.4164,-122.332,0
10524,351358.0,2,1.75,0,1210,1189,2.0,3,8,1210,0,2014,1540,1672,47.5526,-121.998,1
10525,1700000.0,5,2.75,0,3810,9360,2.0,3,10,3810,0,2014,2110,9870,47.6039,-122.194,3
10526,1565000.0,4,3.5,0,5370,323215,2.0,3,10,5370,0,2002,3780,9891,47.6003,-122.076,3
10527,850000.0,3,2.0,0,1540,3600,2.0,3,8,1540,0,1900,2970,3600,47.6343,-122.283,0
10528,470000.0,4,2.5,0,2310,14023,2.0,3,9,2310,0,1991,2410,14007,47.7351,-121.964,1
10529,770000.0,3,2.25,0,1870,1900,3.0,3,8,1870,0,2008,1690,1694,47.6537,-122.34,1
10530,366000.0,3,1.75,0,1840,11440,1.0,4,8,1340,500,1977,1940,11440,47.474,-122.14,0
10531,545000.0,3,2.5,0,2060,7184,2.0,3,8,2060,0,1987,2230,7788,47.567,-122.012,1
10532,205000.0,3,1.0,0,1010,8800,1.0,4,7,1010,0,1968,1550,7700,47.2761,-122.208,0
10533,405000.0,2,1.0,0,1020,8155,1.0,4,7,1020,0,1948,1430,8157,47.7257,-122.361,0
10534,467000.0,4,2.5,0,2220,7210,1.0,3,7,1270,950,1973,2220,7313,47.7428,-122.183,2
10535,392500.0,2,1.0,0,1050,4125,1.0,4,7,1050,0,1909,1650,4125,47.5736,-122.307,0
10536,901000.0,4,2.75,3,3030,18400,1.5,3,9,2360,670,1973,3030,12486,47.7019,-122.243,3
10537,500000.0,3,1.75,0,1800,7199,1.0,3,7,1300,500,1972,1800,8100,47.7264,-122.307,0
10538,384950.0,3,2.5,0,1860,3690,2.0,3,7,1860,0,2000,1870,4394,47.776,-122.239,1
10539,1700000.0,4,3.5,0,4070,336283,2.0,3,11,4070,0,2006,3020,44613,47.478,-122.038,3
10540,245000.0,2,1.0,0,860,6120,1.0,3,7,860,0,1948,1100,6860,47.7503,-122.328,0
10541,1165000.0,4,2.25,0,3080,10487,2.0,4,9,3080,0,1968,2480,10607,47.5344,-122.224,3
10542,184500.0,3,1.5,0,1280,3640,2.0,3,6,1280,0,1983,1150,4105,47.334,-122.214,0
10543,269000.0,2,2.0,0,1540,5000,1.5,3,8,1540,0,1986,1590,5000,47.319,-122.394,0
10544,570000.0,3,2.5,0,1530,3296,2.0,3,8,1530,0,1998,1530,4099,47.6181,-122.138,1
10545,850000.0,4,1.75,0,2350,11914,1.0,4,8,2350,0,1961,2240,10706,47.5392,-122.228,2
10546,209000.0,3,1.0,0,920,5200,1.0,4,6,920,0,1969,920,4875,47.3647,-122.082,0
10547,327000.0,4,1.75,0,1840,5100,1.0,4,5,1840,0,1933,2160,5400,47.5209,-122.205,0
10548,369500.0,3,1.5,0,1650,9957,1.0,4,7,1100,550,1961,1650,7957,47.7303,-122.298,0
10549,440000.0,3,1.75,0,1760,8025,1.0,4,7,1230,530,1976,1590,7543,47.7287,-122.192,0
10550,947500.0,4,2.25,0,3290,12329,1.5,4,10,3290,0,1968,3170,12329,47.5639,-122.216,3
10551,510000.0,2,1.0,0,1270,4500,1.5,4,7,1270,0,1919,2140,4550,47.6059,-122.295,0
10552,385000.0,3,2.0,0,1600,10318,1.0,3,7,930,670,1941,1590,7040,47.7466,-122.347,0
10553,370000.0,5,3.0,0,2670,9920,1.0,3,8,1400,1270,1990,1890,10341,47.3211,-122.277,2
10554,660000.0,4,1.5,2,1960,4500,1.5,3,7,1960,0,1922,1960,4500,47.6797,-122.359,2
10555,729000.0,3,4.25,2,3300,308080,2.0,4,9,2520,780,1976,2130,90604,47.3979,-122.416,3
10556,440000.0,3,1.75,0,2000,11880,2.0,3,8,2000,0,1979,1820,15120,47.5882,-122.052,1
10557,445000.0,4,2.5,0,2360,81892,1.0,3,8,2360,0,2000,1730,18096,47.369,-122.156,1
10558,460000.0,2,1.0,0,1430,12092,1.0,4,7,1430,0,1938,2320,10800,47.7023,-122.276,0
10559,516000.0,3,3.0,0,2330,7304,1.0,3,9,1300,1030,1971,2330,9518,47.5982,-122.172,2
10560,343888.0,4,2.5,0,2060,5607,2.0,3,7,2060,0,2002,2060,5367,47.4365,-122.144,1
10561,500000.0,4,1.75,0,2240,9886,1.5,4,7,2240,0,1965,1540,8040,47.6294,-122.116,2
10562,465000.0,5,1.75,1,2330,6450,1.0,3,8,1330,1000,1958,2330,8258,47.4959,-122.367,2
10563,302000.0,5,2.25,0,2180,7813,2.0,3,7,2180,0,1986,1880,8649,47.3651,-122.051,1
10564,195000.0,2,1.0,0,1280,7861,1.0,4,6,1280,0,1913,1020,6480,47.3007,-122.228,0
10565,640000.0,3,2.5,0,2140,8925,2.0,3,8,2140,0,1991,2310,8956,47.6314,-122.027,1
10566,502000.0,6,2.5,0,2890,8122,1.0,3,8,1630,1260,1977,2730,9915,47.5886,-122.113,2
10567,360000.0,3,2.5,0,1480,3851,2.0,3,8,1480,0,1998,1650,4716,47.7732,-122.163,1
10568,290500.0,4,2.5,0,1680,3000,2.0,3,7,1680,0,2003,1420,5500,47.494,-122.279,1
10569,248000.0,4,3.0,0,2163,5883,2.0,3,7,2163,0,2006,1700,10143,47.2734,-122.251,1
10570,433000.0,4,2.5,0,2280,7568,2.0,4,7,2280,0,2001,2280,5312,47.5115,-122.194,1
10571,480000.0,2,1.0,0,820,4200,1.0,3,7,820,0,1980,1290,4000,47.6249,-122.298,0
10572,410000.0,3,1.0,0,1330,5000,1.0,3,7,1120,210,1957,1920,7790,47.7211,-122.308,0
10573,309950.0,4,2.75,0,2310,5000,2.0,3,7,2310,0,2006,1980,5000,47.3614,-122.035,1
10574,253000.0,3,2.0,0,1290,7372,1.0,5,7,1290,0,1990,1290,7366,47.3658,-122.085,0
10575,280000.0,3,1.75,0,1630,11800,1.0,4,7,1630,0,1971,2090,57428,47.4863,-121.73,0
10576,440000.0,3,1.0,0,1410,8925,1.0,3,7,1410,0,1958,1330,8925,47.6782,-122.162,0
10577,333000.0,5,1.75,0,1240,8936,1.0,3,7,1240,0,1954,1600,9341,47.5738,-122.136,0
10578,759950.0,3,2.5,0,3100,23790,2.0,3,9,3100,0,2002,2250,40854,47.5882,-122.011,1
10579,345000.0,3,2.25,0,2020,9000,2.0,3,7,2020,0,1979,1460,9680,47.4487,-121.775,1
10580,350000.0,4,2.5,0,2500,5831,2.0,3,8,2500,0,2007,2500,5188,47.3454,-122.039,1
10581,198000.0,2,1.0,0,790,14200,1.0,3,7,790,0,1951,1430,10000,47.459,-122.285,0
10582,730000.0,3,1.75,0,2040,11294,1.0,4,7,1340,700,1952,2120,9587,47.5923,-122.197,2
10583,266200.0,3,1.5,0,1430,9600,1.0,4,7,1430,0,1966,1590,10240,47.4737,-122.15,0
10584,1060000.0,4,2.5,0,2250,10160,2.0,5,8,2250,0,1967,2660,10125,47.5645,-122.219,1
10585,95000.0,2,1.0,0,1070,20450,1.0,2,6,1070,0,1948,1360,15581,47.4338,-122.183,0
10586,430000.0,3,1.75,0,1300,12731,1.0,3,8,1300,0,1981,1700,13556,47.6236,-122.04,0
10587,650000.0,4,2.25,0,2560,9731,2.0,4,7,2560,0,1973,1860,9731,47.7261,-122.246,1
10588,379900.0,3,2.5,0,2190,5071,2.0,3,8,2190,0,2004,2300,5654,47.3506,-122.04,1
10589,325000.0,2,1.5,0,940,1222,2.0,3,7,860,80,2004,1302,1840,47.7178,-122.318,0
10590,455000.0,4,2.25,0,1740,8449,1.0,4,7,1170,570,1958,1980,11175,47.6079,-122.123,2
10591,392000.0,4,3.75,0,2220,3797,1.5,4,6,1330,890,1917,1490,4340,47.5574,-122.315,2
10592,373000.0,3,1.75,0,1310,7811,1.0,3,7,1310,0,1976,1530,7800,47.7319,-122.167,0
10593,951250.0,5,3.0,2,2710,8227,1.0,3,8,1910,800,1953,2060,5400,47.6505,-122.39,2
10594,502000.0,3,2.0,0,1300,14350,1.0,3,7,1300,0,1955,1520,10670,47.5736,-122.152,0
